CPOD_completeIDnum,CPOD_IDnum,CPOD_Date,CPOD_FileEndMin,CPOD_FileEndMinNum,CPOD_DPM,CPOD_Nall,CPOD_MinsOn,CPOD_completeIDnum_edit,CPOD_CPODloc_ID,CPOD_CPODloc_ID_nozero,CPOD_summedPPS,CPOD_summedPPS_edit,CPOD_totalTimeLost,CPOD_locID
095 E8 2010 07 19 POD592 V2 NB DPM.txt,POD592,2010-09-26,23:59,58245119,14,25250,1440,095 E8 2010 07 19 POD592 V2,95,95,57,26,0,95
096 E9 2010 07 19 POD604 V2 NB DPM.txt,POD604,2010-09-26,23:59,58245119,0,92131,1440,096 E9 2010 07 19 POD604 V2,96,96,0,0,0,96
098 E11 2010 07 12 POD557 V2 NB DPM.txt,POD557,2010-09-26,23:59,58245119,2,6834,1440,098 E11 2010 07 12 POD557 V2,98,98,4,0,0,98
099 E12 2010 07 19 POD591 V2 NB DPM.txt,POD591,2010-09-26,23:59,58245119,5,17068,1440,099 E12 2010 07 19 POD591 V2,99,99,32,0,0,99
101 E14 2010 07 24 POD594 V2 NB DPM.txt,POD594,2010-09-26,23:59,58245119,24,68018,1440,101 E14 2010 07 24 POD594 V2,101,101,154,14,0,101
102 E15 2010 07 24 POD561 V2 NB DPM.txt,POD561,2010-09-26,23:59,58245119,8,22309,1440,102 E15 2010 07 24 POD561 V2,102,102,25,3,0,102
103 E16 2010 09 22 POD636 V2 NB DPM.txt,POD636,2010-09-26,23:59,58245119,70,733898,1440,103 E16 2010 09 22 POD636 V2,103,103,459,298,267,103
104 E18 2010 07 24 POD629 V2 NB DPM.txt,POD629,2010-09-26,23:59,58245119,2,8947,1440,104 E18 2010 07 24 POD629 V2,104,104,9,9,0,104
105 E19 2010 07 24 POD618 V2 NB DPM.txt,POD618,2010-09-26,23:59,58245119,13,297535,1440,105 E19 2010 07 24 POD618 V2,105,105,57,36,0,105
107 E21 2010 07 24 POD619 V2 NB DPM.txt,POD619,2010-09-26,23:59,58245119,4,70393,1440,107 E21 2010 07 24 POD619 V2,107,107,12,12,0,107
108 E22 2010 07 24 POD617 V2 NB DPM.txt,POD617,2010-09-26,23:59,58245119,6,22885,1440,108 E22 2010 07 24 POD617 V2,108,108,38,38,0,108
109 E24 2010 07 24 POD607 V2 NB DPM.txt,POD607,2010-09-26,23:59,58245119,5,59253,1440,109 E24 2010 07 24 POD607 V2,109,109,29,26,0,109
110 E25 2010 07 25 POD593 V2 NB DPM.txt,POD593,2010-09-26,23:59,58245119,63,137214,1440,110 E25 2010 07 25 POD593 V2,110,110,376,56,2,110
111 E26 2010 07 25 POD628 V2 NB DPM.txt,POD628,2010-09-26,23:59,58245119,13,37737,1440,111 E26 2010 07 25 POD628 V2,111,111,63,52,0,111
112 E17 2010 07 25 POD572 V2 NB DPM.txt,POD572,2010-09-26,23:59,58245119,12,103278,1440,112 E17 2010 07 25 POD572 V2,112,112,48,28,0,112
113 E28 2010 07 19 POD1024 V2 NB DPM.txt,POD1024,2010-09-26,23:59,58245119,7,45842,1440,113 E28 2010 07 19 POD1024 V2,113,113,29,0,0,113
51 A18 2010 07 24 POD595 V2 NB DPM.txt,POD595,2010-09-26,23:59,58245119,81,406729,1440,51 A18 2010 07 24 POD595 V2,51,51,566,220,4,51
53 A20 2010 07 25 POD559 V2 NB DPM.txt,POD559,2010-09-26,23:59,58245119,49,112080,1440,53 A20 2010 07 25 POD559 V2,53,53,243,62,0,53
55 A22 2010 07 24 POD608 V2 NB DPM.txt,POD608,2010-09-26,23:59,58245119,2,23360,1440,55 A22 2010 07 24 POD608 V2,55,55,8,8,0,55
56 A23 2010 07 24 POD630 V2 NB DPM.txt,POD630,2010-09-26,23:59,58245119,21,58781,1440,56 A23 2010 07 24 POD630 V2,56,56,102,62,0,56
78 E17 2010 07 24 POD609 V2 NB DPM.txt,POD609,2010-09-26,23:59,58245119,28,75341,1440,78 E17 2010 07 24 POD609 V2,78,78,137,87,0,78
001 D1 2010 06 22 POD612 V2 NB DPM.txt,POD612,2010-09-27,23:59,58246559,0,916993,1440,001 D1 2010 06 22 POD612 V2,1,1,0,0,0,1
002 B0 2010 06 22 POD632 V2 NB DPM.txt,POD632,2010-09-27,23:59,58246559,4,112050,1440,002 B0 2010 06 22 POD632 V2,2,2,14,0,0,2
003 B9 2010 06 22 POD600 V2 NB DPM.txt,POD600,2010-09-27,23:59,58246559,0,162403,1440,003 B9 2010 06 22 POD600 V2,3,3,0,0,0,3
003 B9 2010 10 06 POD633 V2 NB DPM.txt,POD633,2010-09-27,23:59,58246559,0,0,0,003 B9 2010 10 06 POD633 V2,3,3,0,0,0,3
004 B12 2010 06 22 POD554 V2 NB DPM.txt,POD554,2010-09-27,23:59,58246559,2,1412813,1440,004 B12 2010 06 22 POD554 V2,4,4,9,9,0,4
004 B12 2010 10 06 POD587 V2 NB DPM.txt,POD587,2010-09-27,23:59,58246559,0,0,1,004 B12 2010 10 06 POD587 V2,4,4,0,0,0,4
005 D4 2010 07 25 POD606 V2 NB DPM.txt,POD606,2010-09-27,23:59,58246559,2,15436,1440,005 D4 2010 07 25 POD606 V2,5,5,19,19,0,5
023 B1 2010 07 20 POD605 V2 NB DPM.txt,POD605,2010-09-27,23:59,58246559,0,90857,1440,023 B1 2010 07 20 POD605 V2,23,23,0,0,0,23
025 A1 2010 07 30 POD610 V2 NB DPM.txt,POD610,2010-09-27,23:59,58246559,3,199730,1440,025 A1 2010 07 30 POD610 V2,25,25,15,3,0,25
029 A2 2010 07 12 POD564 V2 NB DPM.txt,POD564,2010-09-27,23:59,58246559,9,236883,1440,029 A2 2010 07 12 POD564 V2,29,29,77,2,0,29
035 B3 2010 07 20 POD558 V2 NB DPM.txt,POD558,2010-09-27,23:59,58246559,0,131224,1440,035 B3 2010 07 20 POD558 V2,35,35,0,0,0,35
036 A3 2010 07 12 POD599 V2 NB DPM.txt,POD599,2010-09-27,23:59,58246559,4,244693,1440,036 A3 2010 07 12 POD599 V2,36,36,10,0,0,36
037 A4 2010 07 12 POD588 V2 NB DPM.txt,POD588,2010-09-27,23:59,58246559,2,12532,1440,037 A4 2010 07 12 POD588 V2,37,37,5,5,0,37
038 A5 2010 07 12 POD598 V2 NB DPM.txt,POD598,2010-09-27,23:59,58246559,8,33597,1440,038 A5 2010 07 12 POD598 V2,38,38,31,0,0,38
039 A6 2010 07 12 POD565 V2 NB DPM.txt,POD565,2010-09-27,23:59,58246559,29,77212,1440,039 A6 2010 07 12 POD565 V2,39,39,144,142,0,39
041 A8 2010 07 12 POD589 V2 NB DPM.txt,POD589,2010-09-27,23:59,58246559,2,10171,1440,041 A8 2010 07 12 POD589 V2,41,41,10,0,0,41
042 A9 2010 07 12 POD625 V2 NB DPM.txt,POD625,2010-09-27,23:59,58246559,1,11772,1440,042 A9 2010 07 12 POD625 V2,42,42,5,0,0,42
043 A10 2010 07 12 POD568 V2 NB DPM.txt,POD568,2010-09-27,23:59,58246559,5,17007,1440,043 A10 2010 07 12 POD568 V2,43,43,15,2,0,43
044 A11 2010 07 12 POD624 V2 NB DPM.txt,POD624,2010-09-27,23:59,58246559,4,14790,1440,044 A11 2010 07 12 POD624 V2,44,44,34,34,0,44
045 A12 2010 07 12 POD569 V2 NB DPM.txt,POD569,2010-09-27,23:59,58246559,5,20163,1440,045 A12 2010 07 12 POD569 V2,45,45,19,12,0,45
046 A13 2010 07 19 POD571 V2 NB DPM.txt,POD571,2010-09-27,23:59,58246559,5,13351,1440,046 A13 2010 07 19 POD571 V2,46,46,29,29,0,46
047 A14 2010 07 24 POD621 V2 NB DPM.txt,POD621,2010-09-27,23:59,58246559,10,38220,1440,047 A14 2010 07 24 POD621 V2,47,47,57,41,0,47
048 A15 2010 07 24 POD586 V2 NB DPM.txt,POD586,2010-09-27,23:59,58246559,4,16939,1440,048 A15 2010 07 24 POD586 V2,48,48,24,12,0,48
050 A17 2010 07 24 POD583 V2 NB DPM.txt,POD583,2010-09-27,23:59,58246559,17,79701,1440,050 A17 2010 07 24 POD583 V2,50,50,96,10,0,50
054 A21 2010 07 24 POD631 V2 NB DPM.txt,POD631,2010-09-27,23:59,58246559,12,65495,1440,054 A21 2010 07 24 POD631 V2,54,54,47,29,0,54
060 B2 2010 07 20 POD1022 V2 NB DPM.txt,POD1022,2010-09-27,23:59,58246559,0,69866,1440,060 B2 2010 07 20 POD1022 V2,60,60,0,0,0,60
061 B4 2010 07 20 POD1027 V2 NB DPM.txt,POD1027,2010-09-27,23:59,58246559,5,47955,1440,061 B4 2010 07 20 POD1027 V2,61,61,16,3,0,61
062 B5 2010 07 20 POD1028 V2 NB DPM.txt,POD1028,2010-09-27,23:59,58246559,11,78007,1440,062 B5 2010 07 20 POD1028 V2,62,62,97,97,0,62
063 B6 2010 07 20 POD1025 V2 NB DPM.txt,POD1025,2010-09-27,23:59,58246559,8,119771,1440,063 B6 2010 07 20 POD1025 V2,63,63,45,45,0,63
064 B7 2010 07 20 POD1023 V2 NB DPM.txt,POD1023,2010-09-27,23:59,58246559,23,511758,1440,064 B7 2010 07 20 POD1023 V2,64,64,200,197,0,64
065 B8 2010 07 20 POD1021 V2 NB DPM.txt,POD1021,2010-09-27,23:59,58246559,10,146462,1440,065 B8 2010 07 20 POD1021 V2,65,65,36,12,0,65
066 B10 2010 08 02 POD492 V2 NB DPM.txt,POD492,2010-09-27,23:59,58246559,0,727979,1440,066 B10 2010 08 02 POD492 V2,66,66,0,0,0,66
067 B11 2010 08 02 POD807 V2 NB DPM.txt,POD807,2010-09-27,23:59,58246559,17,387780,1440,067 B11 2010 08 02 POD807 V2,67,67,87,79,0,67
076 E23 2010 07 24 POD584 V2 NB DPM.txt,POD584,2010-09-27,23:59,58246559,17,41112,1440,076 E23 2010 07 24 POD584 V2,76,76,73,50,16,76
088 E1 2010 07 19 POD634 V2 NB DPM.txt,POD634,2010-09-27,23:59,58246559,4,7762,1440,088 E1 2010 07 19 POD634 V2,88,88,23,0,0,88
089 E2 2010 07 19 POD615 V2 NB DPM.txt,POD615,2010-09-27,23:59,58246559,7,41222,1440,089 E2 2010 07 19 POD615 V2,89,89,23,16,0,89
090 E3 2010 07 19 POD602 V2 NB DPM.txt,POD602,2010-09-27,23:59,58246559,4,12455,1440,090 E3 2010 07 19 POD602 V2,90,90,13,7,0,90
091 E4 2010 07 19 POD626 V2 NB DPM.txt,POD626,2010-09-27,23:59,58246559,3,55250,1440,091 E4 2010 07 19 POD626 V2,91,91,8,5,0,91
092 E5 2010 07 19 POD616 V2 NB DPM.txt,POD616,2010-09-27,23:59,58246559,8,52945,1440,092 E5 2010 07 19 POD616 V2,92,92,29,25,0,92
093 E6 2010 07 19 POD622 V2 NB DPM.txt,POD622,2010-09-27,23:59,58246559,6,25707,1440,093 E6 2010 07 19 POD622 V2,93,93,23,14,0,93
094 E7 2010 07 19 POD635 V2 NB DPM.txt,POD635,2010-09-27,23:59,58246559,5,36151,1440,094 E7 2010 07 19 POD635 V2,94,94,21,10,0,94
095 E8 2010 07 19 POD592 V2 NB DPM.txt,POD592,2010-09-27,23:59,58246559,5,40496,1440,095 E8 2010 07 19 POD592 V2,95,95,19,3,0,95
096 E9 2010 07 19 POD604 V2 NB DPM.txt,POD604,2010-09-27,23:59,58246559,2,81671,1440,096 E9 2010 07 19 POD604 V2,96,96,16,16,0,96
098 E11 2010 07 12 POD557 V2 NB DPM.txt,POD557,2010-09-27,23:59,58246559,10,7031,1440,098 E11 2010 07 12 POD557 V2,98,98,33,4,0,98
099 E12 2010 07 19 POD591 V2 NB DPM.txt,POD591,2010-09-27,23:59,58246559,0,7753,1440,099 E12 2010 07 19 POD591 V2,99,99,0,0,0,99
101 E14 2010 07 24 POD594 V2 NB DPM.txt,POD594,2010-09-27,23:59,58246559,30,93493,1440,101 E14 2010 07 24 POD594 V2,101,101,156,2,0,101
102 E15 2010 07 24 POD561 V2 NB DPM.txt,POD561,2010-09-27,23:59,58246559,4,12867,1440,102 E15 2010 07 24 POD561 V2,102,102,16,14,0,102
103 E16 2010 09 22 POD636 V2 NB DPM.txt,POD636,2010-09-27,23:59,58246559,85,399236,1440,103 E16 2010 09 22 POD636 V2,103,103,533,140,78,103
104 E18 2010 07 24 POD629 V2 NB DPM.txt,POD629,2010-09-27,23:59,58246559,7,17986,1440,104 E18 2010 07 24 POD629 V2,104,104,36,7,0,104
105 E19 2010 07 24 POD618 V2 NB DPM.txt,POD618,2010-09-27,23:59,58246559,12,136234,1440,105 E19 2010 07 24 POD618 V2,105,105,57,48,0,105
107 E21 2010 07 24 POD619 V2 NB DPM.txt,POD619,2010-09-27,23:59,58246559,11,35072,1440,107 E21 2010 07 24 POD619 V2,107,107,62,40,0,107
108 E22 2010 07 24 POD617 V2 NB DPM.txt,POD617,2010-09-27,23:59,58246559,3,10830,1440,108 E22 2010 07 24 POD617 V2,108,108,10,0,0,108
109 E24 2010 07 24 POD607 V2 NB DPM.txt,POD607,2010-09-27,23:59,58246559,10,69292,1440,109 E24 2010 07 24 POD607 V2,109,109,39,16,0,109
110 E25 2010 07 25 POD593 V2 NB DPM.txt,POD593,2010-09-27,23:59,58246559,29,113128,1440,110 E25 2010 07 25 POD593 V2,110,110,141,83,0,110
111 E26 2010 07 25 POD628 V2 NB DPM.txt,POD628,2010-09-27,23:59,58246559,14,31841,1440,111 E26 2010 07 25 POD628 V2,111,111,55,18,0,111
112 E17 2010 07 25 POD572 V2 NB DPM.txt,POD572,2010-09-27,23:59,58246559,8,73339,1440,112 E17 2010 07 25 POD572 V2,112,112,21,6,0,112
113 E28 2010 07 19 POD1024 V2 NB DPM.txt,POD1024,2010-09-27,23:59,58246559,18,50179,1440,113 E28 2010 07 19 POD1024 V2,113,113,72,2,0,113
51 A18 2010 07 24 POD595 V2 NB DPM.txt,POD595,2010-09-27,23:59,58246559,96,213719,1440,51 A18 2010 07 24 POD595 V2,51,51,620,197,92,51
53 A20 2010 07 25 POD559 V2 NB DPM.txt,POD559,2010-09-27,23:59,58246559,8,149924,1440,53 A20 2010 07 25 POD559 V2,53,53,62,4,0,53
55 A22 2010 07 24 POD608 V2 NB DPM.txt,POD608,2010-09-27,23:59,58246559,9,44717,1440,55 A22 2010 07 24 POD608 V2,55,55,49,30,0,55
56 A23 2010 07 24 POD630 V2 NB DPM.txt,POD630,2010-09-27,23:59,58246559,6,33473,1440,56 A23 2010 07 24 POD630 V2,56,56,31,23,0,56
78 E17 2010 07 24 POD609 V2 NB DPM.txt,POD609,2010-09-27,23:59,58246559,17,31253,1440,78 E17 2010 07 24 POD609 V2,78,78,65,7,0,78
001 D1 2010 06 22 POD612 V2 NB DPM.txt,POD612,2010-09-28,23:59,58247999,0,671721,1440,001 D1 2010 06 22 POD612 V2,1,1,0,0,0,1
002 B0 2010 06 22 POD632 V2 NB DPM.txt,POD632,2010-09-28,23:59,58247999,7,140086,1440,002 B0 2010 06 22 POD632 V2,2,2,19,0,0,2
003 B9 2010 06 22 POD600 V2 NB DPM.txt,POD600,2010-09-28,23:59,58247999,0,283501,1440,003 B9 2010 06 22 POD600 V2,3,3,0,0,0,3
003 B9 2010 10 06 POD633 V2 NB DPM.txt,POD633,2010-09-28,23:59,58247999,0,0,0,003 B9 2010 10 06 POD633 V2,3,3,0,0,0,3
004 B12 2010 06 22 POD554 V2 NB DPM.txt,POD554,2010-09-28,23:59,58247999,15,2829567,1440,004 B12 2010 06 22 POD554 V2,4,4,77,68,1,4
004 B12 2010 10 06 POD587 V2 NB DPM.txt,POD587,2010-09-28,23:59,58247999,0,0,0,004 B12 2010 10 06 POD587 V2,4,4,0,0,0,4
005 D4 2010 07 25 POD606 V2 NB DPM.txt,POD606,2010-09-28,23:59,58247999,2,8256,1440,005 D4 2010 07 25 POD606 V2,5,5,9,9,0,5
023 B1 2010 07 20 POD605 V2 NB DPM.txt,POD605,2010-09-28,23:59,58247999,0,125657,1440,023 B1 2010 07 20 POD605 V2,23,23,0,0,0,23
025 A1 2010 07 30 POD610 V2 NB DPM.txt,POD610,2010-09-28,23:59,58247999,1,77595,1440,025 A1 2010 07 30 POD610 V2,25,25,4,4,0,25
029 A2 2010 07 12 POD564 V2 NB DPM.txt,POD564,2010-09-28,23:59,58247999,22,123272,1440,029 A2 2010 07 12 POD564 V2,29,29,101,3,0,29
035 B3 2010 07 20 POD558 V2 NB DPM.txt,POD558,2010-09-28,23:59,58247999,10,111254,1440,035 B3 2010 07 20 POD558 V2,35,35,39,39,0,35
036 A3 2010 07 12 POD599 V2 NB DPM.txt,POD599,2010-09-28,23:59,58247999,49,183672,1440,036 A3 2010 07 12 POD599 V2,36,36,210,6,0,36
037 A4 2010 07 12 POD588 V2 NB DPM.txt,POD588,2010-09-28,23:59,58247999,2,11352,1440,037 A4 2010 07 12 POD588 V2,37,37,7,0,0,37
038 A5 2010 07 12 POD598 V2 NB DPM.txt,POD598,2010-09-28,23:59,58247999,4,30362,1440,038 A5 2010 07 12 POD598 V2,38,38,16,12,0,38
039 A6 2010 07 12 POD565 V2 NB DPM.txt,POD565,2010-09-28,23:59,58247999,26,100119,1440,039 A6 2010 07 12 POD565 V2,39,39,142,118,0,39
041 A8 2010 07 12 POD589 V2 NB DPM.txt,POD589,2010-09-28,23:59,58247999,4,20625,1440,041 A8 2010 07 12 POD589 V2,41,41,15,5,0,41
042 A9 2010 07 12 POD625 V2 NB DPM.txt,POD625,2010-09-28,23:59,58247999,5,22140,1440,042 A9 2010 07 12 POD625 V2,42,42,17,13,0,42
043 A10 2010 07 12 POD568 V2 NB DPM.txt,POD568,2010-09-28,23:59,58247999,4,32494,1440,043 A10 2010 07 12 POD568 V2,43,43,19,5,0,43
044 A11 2010 07 12 POD624 V2 NB DPM.txt,POD624,2010-09-28,23:59,58247999,31,42744,1440,044 A11 2010 07 12 POD624 V2,44,44,132,113,0,44
045 A12 2010 07 12 POD569 V2 NB DPM.txt,POD569,2010-09-28,23:59,58247999,10,21857,1440,045 A12 2010 07 12 POD569 V2,45,45,36,26,0,45
046 A13 2010 07 19 POD571 V2 NB DPM.txt,POD571,2010-09-28,23:59,58247999,9,35139,1440,046 A13 2010 07 19 POD571 V2,46,46,33,31,0,46
047 A14 2010 07 24 POD621 V2 NB DPM.txt,POD621,2010-09-28,23:59,58247999,4,47220,1440,047 A14 2010 07 24 POD621 V2,47,47,11,4,0,47
048 A15 2010 07 24 POD586 V2 NB DPM.txt,POD586,2010-09-28,23:59,58247999,3,11683,1440,048 A15 2010 07 24 POD586 V2,48,48,12,8,0,48
050 A17 2010 07 24 POD583 V2 NB DPM.txt,POD583,2010-09-28,23:59,58247999,12,81193,1440,050 A17 2010 07 24 POD583 V2,50,50,56,0,0,50
054 A21 2010 07 24 POD631 V2 NB DPM.txt,POD631,2010-09-28,23:59,58247999,10,59425,1440,054 A21 2010 07 24 POD631 V2,54,54,35,0,0,54
060 B2 2010 07 20 POD1022 V2 NB DPM.txt,POD1022,2010-09-28,23:59,58247999,1,67058,1440,060 B2 2010 07 20 POD1022 V2,60,60,4,4,0,60
061 B4 2010 07 20 POD1027 V2 NB DPM.txt,POD1027,2010-09-28,23:59,58247999,5,95856,1440,061 B4 2010 07 20 POD1027 V2,61,61,19,0,0,61
062 B5 2010 07 20 POD1028 V2 NB DPM.txt,POD1028,2010-09-28,23:59,58247999,3,158486,1440,062 B5 2010 07 20 POD1028 V2,62,62,8,8,0,62
063 B6 2010 07 20 POD1025 V2 NB DPM.txt,POD1025,2010-09-28,23:59,58247999,1,70290,1440,063 B6 2010 07 20 POD1025 V2,63,63,3,3,0,63
064 B7 2010 07 20 POD1023 V2 NB DPM.txt,POD1023,2010-09-28,23:59,58247999,25,402715,1440,064 B7 2010 07 20 POD1023 V2,64,64,156,97,0,64
065 B8 2010 07 20 POD1021 V2 NB DPM.txt,POD1021,2010-09-28,23:59,58247999,27,179610,1440,065 B8 2010 07 20 POD1021 V2,65,65,149,145,0,65
066 B10 2010 08 02 POD492 V2 NB DPM.txt,POD492,2010-09-28,23:59,58247999,0,1124796,1440,066 B10 2010 08 02 POD492 V2,66,66,0,0,0,66
067 B11 2010 08 02 POD807 V2 NB DPM.txt,POD807,2010-09-28,23:59,58247999,0,143858,1440,067 B11 2010 08 02 POD807 V2,67,67,0,0,0,67
076 E23 2010 07 24 POD584 V2 NB DPM.txt,POD584,2010-09-28,23:59,58247999,5,47668,1440,076 E23 2010 07 24 POD584 V2,76,76,28,14,0,76
088 E1 2010 07 19 POD634 V2 NB DPM.txt,POD634,2010-09-28,23:59,58247999,4,20617,1440,088 E1 2010 07 19 POD634 V2,88,88,15,7,0,88
089 E2 2010 07 19 POD615 V2 NB DPM.txt,POD615,2010-09-28,23:59,58247999,16,42329,1440,089 E2 2010 07 19 POD615 V2,89,89,91,50,0,89
090 E3 2010 07 19 POD602 V2 NB DPM.txt,POD602,2010-09-28,23:59,58247999,13,26595,1440,090 E3 2010 07 19 POD602 V2,90,90,70,7,0,90
091 E4 2010 07 19 POD626 V2 NB DPM.txt,POD626,2010-09-28,23:59,58247999,7,95537,1440,091 E4 2010 07 19 POD626 V2,91,91,35,3,0,91
092 E5 2010 07 19 POD616 V2 NB DPM.txt,POD616,2010-09-28,23:59,58247999,5,108934,1440,092 E5 2010 07 19 POD616 V2,92,92,35,13,0,92
093 E6 2010 07 19 POD622 V2 NB DPM.txt,POD622,2010-09-28,23:59,58247999,7,25968,1440,093 E6 2010 07 19 POD622 V2,93,93,37,0,0,93
094 E7 2010 07 19 POD635 V2 NB DPM.txt,POD635,2010-09-28,23:59,58247999,5,37434,1440,094 E7 2010 07 19 POD635 V2,94,94,12,2,0,94
095 E8 2010 07 19 POD592 V2 NB DPM.txt,POD592,2010-09-28,23:59,58247999,1,18649,1440,095 E8 2010 07 19 POD592 V2,95,95,2,0,0,95
096 E9 2010 07 19 POD604 V2 NB DPM.txt,POD604,2010-09-28,23:59,58247999,25,200839,1440,096 E9 2010 07 19 POD604 V2,96,96,126,2,0,96
098 E11 2010 07 12 POD557 V2 NB DPM.txt,POD557,2010-09-28,23:59,58247999,6,18926,1440,098 E11 2010 07 12 POD557 V2,98,98,46,4,0,98
099 E12 2010 07 19 POD591 V2 NB DPM.txt,POD591,2010-09-28,23:59,58247999,1,13041,1440,099 E12 2010 07 19 POD591 V2,99,99,3,0,0,99
101 E14 2010 07 24 POD594 V2 NB DPM.txt,POD594,2010-09-28,23:59,58247999,21,87191,1440,101 E14 2010 07 24 POD594 V2,101,101,120,46,0,101
102 E15 2010 07 24 POD561 V2 NB DPM.txt,POD561,2010-09-28,23:59,58247999,10,25289,1440,102 E15 2010 07 24 POD561 V2,102,102,29,29,0,102
103 E16 2010 09 22 POD636 V2 NB DPM.txt,POD636,2010-09-28,23:59,58247999,49,460381,1440,103 E16 2010 09 22 POD636 V2,103,103,346,53,78,103
104 E18 2010 07 24 POD629 V2 NB DPM.txt,POD629,2010-09-28,23:59,58247999,4,8925,1440,104 E18 2010 07 24 POD629 V2,104,104,8,6,0,104
105 E19 2010 07 24 POD618 V2 NB DPM.txt,POD618,2010-09-28,23:59,58247999,25,215965,1440,105 E19 2010 07 24 POD618 V2,105,105,94,14,0,105
107 E21 2010 07 24 POD619 V2 NB DPM.txt,POD619,2010-09-28,23:59,58247999,13,25213,1440,107 E21 2010 07 24 POD619 V2,107,107,71,3,0,107
108 E22 2010 07 24 POD617 V2 NB DPM.txt,POD617,2010-09-28,23:59,58247999,3,17587,1440,108 E22 2010 07 24 POD617 V2,108,108,20,18,0,108
109 E24 2010 07 24 POD607 V2 NB DPM.txt,POD607,2010-09-28,23:59,58247999,5,77259,1440,109 E24 2010 07 24 POD607 V2,109,109,15,10,0,109
110 E25 2010 07 25 POD593 V2 NB DPM.txt,POD593,2010-09-28,23:59,58247999,66,222625,1440,110 E25 2010 07 25 POD593 V2,110,110,333,206,0,110
111 E26 2010 07 25 POD628 V2 NB DPM.txt,POD628,2010-09-28,23:59,58247999,11,32480,1440,111 E26 2010 07 25 POD628 V2,111,111,58,37,0,111
112 E17 2010 07 25 POD572 V2 NB DPM.txt,POD572,2010-09-28,23:59,58247999,9,156030,1440,112 E17 2010 07 25 POD572 V2,112,112,31,11,0,112
113 E28 2010 07 19 POD1024 V2 NB DPM.txt,POD1024,2010-09-28,23:59,58247999,9,23830,1440,113 E28 2010 07 19 POD1024 V2,113,113,24,0,0,113
51 A18 2010 07 24 POD595 V2 NB DPM.txt,POD595,2010-09-28,23:59,58247999,67,408441,1440,51 A18 2010 07 24 POD595 V2,51,51,431,188,0,51
53 A20 2010 07 25 POD559 V2 NB DPM.txt,POD559,2010-09-28,23:59,58247999,13,106716,1440,53 A20 2010 07 25 POD559 V2,53,53,67,33,0,53
55 A22 2010 07 24 POD608 V2 NB DPM.txt,POD608,2010-09-28,23:59,58247999,3,41708,1440,55 A22 2010 07 24 POD608 V2,55,55,17,3,0,55
56 A23 2010 07 24 POD630 V2 NB DPM.txt,POD630,2010-09-28,23:59,58247999,12,70372,1440,56 A23 2010 07 24 POD630 V2,56,56,47,6,0,56
78 E17 2010 07 24 POD609 V2 NB DPM.txt,POD609,2010-09-28,23:59,58247999,21,41339,1440,78 E17 2010 07 24 POD609 V2,78,78,100,20,0,78
001 D1 2010 06 22 POD612 V2 NB DPM.txt,POD612,2010-09-29,23:59,58249439,0,783880,1440,001 D1 2010 06 22 POD612 V2,1,1,0,0,0,1
002 B0 2010 06 22 POD632 V2 NB DPM.txt,POD632,2010-09-29,23:59,58249439,0,182855,1440,002 B0 2010 06 22 POD632 V2,2,2,0,0,0,2
003 B9 2010 06 22 POD600 V2 NB DPM.txt,POD600,2010-09-29,23:59,58249439,2,94552,1440,003 B9 2010 06 22 POD600 V2,3,3,6,0,0,3
003 B9 2010 10 06 POD633 V2 NB DPM.txt,POD633,2010-09-29,23:59,58249439,0,0,0,003 B9 2010 10 06 POD633 V2,3,3,0,0,0,3
004 B12 2010 06 22 POD554 V2 NB DPM.txt,POD554,2010-09-29,23:59,58249439,7,630484,1440,004 B12 2010 06 22 POD554 V2,4,4,37,26,0,4
004 B12 2010 10 06 POD587 V2 NB DPM.txt,POD587,2010-09-29,23:59,58249439,0,0,0,004 B12 2010 10 06 POD587 V2,4,4,0,0,0,4
005 D4 2010 07 25 POD606 V2 NB DPM.txt,POD606,2010-09-29,23:59,58249439,11,20569,1440,005 D4 2010 07 25 POD606 V2,5,5,55,55,0,5
023 B1 2010 07 20 POD605 V2 NB DPM.txt,POD605,2010-09-29,23:59,58249439,0,102402,1440,023 B1 2010 07 20 POD605 V2,23,23,0,0,0,23
025 A1 2010 07 30 POD610 V2 NB DPM.txt,POD610,2010-09-29,23:59,58249439,14,350402,1440,025 A1 2010 07 30 POD610 V2,25,25,111,13,0,25
029 A2 2010 07 12 POD564 V2 NB DPM.txt,POD564,2010-09-29,23:59,58249439,3,37736,1440,029 A2 2010 07 12 POD564 V2,29,29,11,0,0,29
035 B3 2010 07 20 POD558 V2 NB DPM.txt,POD558,2010-09-29,23:59,58249439,0,538121,1440,035 B3 2010 07 20 POD558 V2,35,35,0,0,0,35
036 A3 2010 07 12 POD599 V2 NB DPM.txt,POD599,2010-09-29,23:59,58249439,3,83885,1440,036 A3 2010 07 12 POD599 V2,36,36,11,0,0,36
037 A4 2010 07 12 POD588 V2 NB DPM.txt,POD588,2010-09-29,23:59,58249439,0,45270,1440,037 A4 2010 07 12 POD588 V2,37,37,0,0,0,37
038 A5 2010 07 12 POD598 V2 NB DPM.txt,POD598,2010-09-29,23:59,58249439,9,91732,1440,038 A5 2010 07 12 POD598 V2,38,38,41,4,0,38
039 A6 2010 07 12 POD565 V2 NB DPM.txt,POD565,2010-09-29,23:59,58249439,16,116394,1440,039 A6 2010 07 12 POD565 V2,39,39,145,117,0,39
